batch_run_id;date_scoring;client_id;rang_priorite;decile_risque;is_top_k;mrr;facteur_risque_1;facteur_risque_2;facteur_risque_3;score_brut_technique;model_version
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000049;149;6;False;50,75;;;;0,00022127899865154177;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000178;150;6;False;112,88;;;;0,00022009496751707047;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000147;151;6;False;54,15;;;;0,00021953329269308597;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000227;152;6;False;324,89;;;;0,0002157730341423303;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000019;153;7;False;423,08;[COMMERCIAL] Évolution récente des contacts commerciaux;;;0,00021414343791548163;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000232;154;7;False;350,33;;;;0,00021375523647293448;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000218;155;7;False;0,0;;;;0,0002105714229401201;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000183;156;7;False;461,01;;;;0,00020712967670988292;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000134;157;7;False;380,37;;;;0,00020674057304859161;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000048;158;7;False;195,4;;;;0,00020454534387681633;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000022;159;7;False;185,63;[PRODUCT] Temps d'usage;;;0,000194895823369734;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000198;160;7;False;35,61;[PRODUCT] Fréquence d'usage;;;0,00019230468024034053;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000039;161;7;False;109,88;;;;0,0001805204665288329;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000036;162;7;False;105,69;;;;0,00017109597683884203;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000212;163;7;False;117,04;;;;0,0001642928837100044;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000103;164;7;False;42,26;;;;0,00016386389324907213;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000142;165;7;False;110,79;[FINANCE] Facturation;;;0,00016310845967382193;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000222;166;7;False;409,37;;;;0,00016014478751458228;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000253;167;7;False;130,14;;;;0,0001591619657119736;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000130;168;7;False;145,57;;;;0,00015895403339527547;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000067;169;7;False;310,67;[SUPPORT] Évolution récente des tickets support;;;0,00015446438919752836;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000251;170;7;False;146,4;[PRODUCT] Fréquence d'usage;[PRODUCT] Évolution récente de la fréquence d'usage;;0,00015327245637308806;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000258;171;7;False;42,95;[PRODUCT] Évolution récente de la fréquence d'usage;;;0,00015152546984609216;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000256;172;7;False;165,38;[PRODUCT] Évolution récente du temps d'usage;;;0,0001494393072789535;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000070;173;7;False;319,95;;;;0,0001487529370933771;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000056;174;7;False;307,11;;;;0,00014872981410007924;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000194;175;7;False;164,61;;;;0,00014449749141931534;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000015;176;7;False;43,93;;;;0,00014270347310230136;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000290;177;7;False;462,85;[SUPPORT] Évolution récente des tickets support;;;0,00014122579887043685;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000171;178;8;False;213,43;;;;0,00013734036474488676;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000090;179;8;False;50,12;;;;0,0001360067690256983;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000057;180;8;False;216,85;;;;0,00012929493095725775;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000140;181;8;False;291,32;[COMMERCIAL] Évolution récente des contacts commerciaux;;;0,00012881278234999627;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000081;182;8;False;74,6;[PRODUCT] Évolution récente de la fréquence d'usage;;;0,00012829316256102175;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000243;183;8;False;207,53;;;;0,00012664232053793967;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000203;184;8;False;119,65;;;;0,00012122683256166056;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000002;185;8;False;268,93;;;;0,00011793573503382504;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000186;186;8;False;307,3;;;;0,00011108535545645282;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000153;187;8;False;128,58;;;;0,00011068819731008261;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000177;188;8;False;321,27;[SUPPORT] Évolution récente des tickets support;;;0,0001102118258131668;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000047;189;8;False;0,0;[SUPPORT] Évolution récente des tickets support;;;0,0001091529629775323;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000080;190;8;False;208,25;;;;0,00010696545359678566;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000264;191;8;False;209,12;;;;0,00010555793414823711;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000086;192;8;False;105,5;;;;0,00010515747271711007;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000054;193;8;False;167,57;;;;0,00010486847895663232;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000033;194;8;False;295,17;[SUPPORT] Évolution récente des tickets support;;;0,00010481158824404702;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000131;195;8;False;100,82;;;;0,00010125084372702986;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000101;196;8;False;301,77;;;;9,547053196001798e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000073;197;8;False;178,94;;;;9,492222307017073e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000179;198;8;False;186,05;;;;9,477842104388401e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000188;199;8;False;325,36;;;;9,130773833021522e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000261;200;8;False;142,62;;;;9,100879105972126e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000154;201;8;False;0,0;;;;8,939066901803017e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000149;202;8;False;260,03;;;;8,837679342832416e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000191;203;8;False;305,21;[SUPPORT] Évolution récente des tickets support;;;8,089802577160299e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000185;204;9;False;30,64;;;;7,939762144815177e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000029;205;9;False;424,45;;;;7,816937431925908e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000288;206;9;False;252,14;;;;7,734278187854216e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000272;207;9;False;353,85;;;;7,731018558843061e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000235;208;9;False;257,21;;;;7,618976087542251e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000190;209;9;False;124,97;[COMMERCIAL] Évolution récente des contacts commerciaux;;;7,581512909382582e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000027;210;9;False;47,11;;;;7,327224011532962e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000143;211;9;False;375,81;;;;7,063260272843763e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000037;212;9;False;122,69;;;;6,65503612253815e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000111;213;9;False;139,28;;;;6,427637708839029e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000293;214;9;False;124,25;[COMMERCIAL] Évolution récente des contacts commerciaux;;;6,425958417821676e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000121;215;9;False;97,95;[SUPPORT] Évolution récente des tickets support;;;6,387687608366832e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000152;216;9;False;201,42;;;;6,269046571105719e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000010;217;9;False;154,88;;;;5,8923815231537446e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000084;218;9;False;135,52;[PRODUCT] Fréquence d'usage;;;5,682244955096394e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000202;219;9;False;418,02;[SUPPORT] Évolution récente des tickets support;;;5,4364019888453186e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000174;220;9;False;310,35;[COMMERCIAL] Évolution récente des contacts commerciaux;;;5,2809115004492924e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000008;221;9;False;225,28;;;;5,1726445235544816e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000236;222;9;False;348,95;;;;4,7370784159284085e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000148;223;9;False;158,39;;;;4,673737566918135e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000129;224;9;False;0,0;;;;4,526502743829042e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000030;225;9;False;273,43;;;;4,153700137976557e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000135;226;9;False;44,9;;;;4,107585482415743e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000228;227;9;False;346,01;;;;4,065044049639255e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000277;228;9;False;388,1;[FINANCE] Facturation;;;3,7223926483420655e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000018;229;10;False;0,0;;;;3,720724635059014e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000052;230;10;False;306,93;;;;3,6855235521215945e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000038;231;10;False;100,59;;;;3,6768171412404627e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000016;232;10;False;237,35;;;;3,662493691081181e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000062;233;10;False;132,14;;;;3,5925204429076985e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000223;234;10;False;265,8;[SUPPORT] Évolution récente des tickets support;;;3,2252872188109905e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000299;235;10;False;338,26;;;;3,2211341022048146e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000136;236;10;False;87,92;;;;2,990720167872496e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000259;237;10;False;368,19;[SUPPORT] Évolution récente des tickets support;;;2,8862208637292497e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000181;238;10;False;227,4;;;;2,567668525443878e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000284;239;10;False;104,24;;;;2,5160310542560183e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000213;240;10;False;467,94;;;;2,4399163521593437e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000115;241;10;False;143,79;;;;2,3051485186442733e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000164;242;10;False;157,14;;;;2,1195457520661876e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000108;243;10;False;131,75;;;;1,717816667223815e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000020;244;10;False;108,02;[FINANCE] Facturation;;;1,6438903912785463e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000110;245;10;False;115,23;;;;1,6429454262834042e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000197;246;10;False;168,42;;;;1,5198315850284416e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000269;247;10;False;109,0;;;;1,5030394934001379e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000113;248;10;False;89,81;;;;1,4394277059182059e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000266;249;10;False;121,75;;;;1,2436329598131124e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000071;250;10;False;351,11;[FINANCE] Facturation;;;1,1118543625343591e-05;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000180;251;10;False;100,81;;;;9,579114703228697e-06;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000046;252;10;False;416,63;;;;7,705458301643375e-06;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000112;253;10;False;136,2;;;;6,100769041950116e-06;0.1.0-a08faab62df6
a80880ad-bd1a-5b00-b183-cf3445ba7455;2026-08-31;C000066;254;10;False;97,62;;;;2,3539744233858073e-06;0.1.0-a08faab62df6
